SequenceId,Location,ConvId,NextId,CondBool,CondUnit,CondLeader,RequiredActors,ConvictionThreshold,Priority,SpecialAnimation,Interruption,StoryMoment,Speaker,Context,EN,Ori
Aniara|Act2|CampfireSolo0,4,45,46,,,,,,1,,0,None,Draco,,要说我对神有什么了解，那就是这帮狗娘养的一个比一个滑头。,"If there's one thing I know about the gods, it's that they're slippery sons o' bitches."
Aniara|Act2|CampfireSolo0,4,46,10,,,,,,0,,0,None,Draco,,<Cat>……,"<Cat>..."
Aniara|Act2|CampfireSolo0,4,47,12,,,,,,1,,0,None,Draco,,那我们这是要去坠毁点？,"I guess we're headed to the crash site?"
Aniara|Act2|CampfireSolo0,4,48,,,,,,,1,,0,None,Draco,,<Cat>祝你好运……,"<Cat>Good luck..."
Aniara|Act2|CampfireSolo0,4,49,8,,,,,,1,,0,None,Azha,,放什么屁。你看看咱们周围这些破事？这玩意儿太可怕了。,"The hell they do. Do you see all this shit around us? It's a terrible thing."
Aniara|Act2|CampfireSolo0,4,5,6,,,,,,0,,0,None,Aniara,,没错，我要把星尘从不配拥有它的人手里拿走，收进我自己的手中。,"Yes, I'll be taking the Stardust from the unworthy and putting it into my hands."
Aniara|Act2|CampfireSolo0,4,50,9,,,,,,1,,0,None,Azha,,我该信你？,"I'm supposed to believe you?"
Aniara|Act2|CampfireSolo0,4,51,10,,,,,,1,,0,None,Azha,,我会确保你连它的味儿都闻不着。为了所有人。,"I'll make sure you can't even catch a whiff of it. For everyone's sake."
Aniara|Act2|CampfireSolo0,4,52,12,,,,,,1,,0,None,Azha,,行。那就一起去坠毁点。不过只是因为我在那儿也有事要办。,"Fine. Let's head to the crash site together. But only because I have business there too."
Aniara|Act2|CampfireSolo0,4,53,59,,,,,,0,,0,None,Lyra,,我们必须为帝国复仇……还有我的父亲。,"We must avenge the Empire... And my father."
Aniara|Act2|CampfireSolo0,4,54,55|62,,,,,,0,,0,None,Vega,,你还是想'掌控'星尘吗？,"Do you still want to 'take control' over the Stardust?"
Aniara|Act2|CampfireSolo0,4,55,56,,,,,,1,,0,None,Lyra,,她想干<i>什么</i>？,"She wants to do <i>what</i>?"
Aniara|Act2|CampfireSolo0,4,56,57,,,,,,1,,0,None,Lyra,,我<i>绝</i>不会让这种事发生。 ,"I will <i>not</i> let such a thing happen. "
Aniara|Act2|CampfireSolo0,4,57,58|65,,,,,,0,,0,None,Lyra,,这星尘已经造成了太多痛苦与苦难。必须毁掉它。,"This Stardust has caused too much pain and suffering. It must be destroyed."
Aniara|Act2|CampfireSolo0,4,58,64,,,,,,0,,0,None,Aniara,,是是是，我知道。我想采取正确的行动，在道德上就是错的。,"Yes, yes, I know. I am morally wrong for wanting to take the proper action."
Aniara|Act2|CampfireSolo0,4,59,60,,,,,,0,,0,None,Aniara,,行啊，你非要做就去做。我也有自己的小算盘。,"Yes, you can do that if you must. I have my own pet project."
Aniara|Act2|CampfireSolo0,4,6,7,,,,,,0,,0,None,Aniara,,看看他们是怎么滥用它的。放眼望去全是肆意的破坏与暴力。,"Look at how they're misusing it. Wanton destruction and violence as far as the eye can see."
Aniara|Act2|CampfireSolo0,4,60,61,,,,,,0,,0,None,Lyra,,对，你来这里做什么？,"Yes, why are you here?"
Aniara|Act2|CampfireSolo0,4,61,56,,,,,,0,,0,None,Aniara,,这星尘……我要把它收归我手。,"This Stardust... I am taking control of it for myself."
Aniara|Act2|CampfireSolo0,4,62,63,,,,,,0,,0,None,Aniara,,当然。我为什么不呢？,"Of course. Why would I not?"
Aniara|Act2|CampfireSolo0,4,63,58,,,,,,0,,0,None,Vega,,因为那是一股可怕到极点的毁灭之力。你现在还看不出来吗？,"Because it is a horrendously destructive force. Do you not see now?"
Aniara|Act2|CampfireSolo0,4,64,68|66,,,,,,0,,0,None,Aniara,,你们可以肆无忌惮地杀人，可我一提出真正的解决办法——哦，天就塌了。Stupido。,"You can kill with reckless abandon but as soon as I offer a real solution- oh, all is lost. Stupido."
Aniara|Act2|CampfireSolo0,4,65,58,,,,,,1,,0,None,Vega,,我之前也试着解释过。我以为她到现在该明白了。,"I also tried to explain that earlier. I thought she would have clued in by now."
Aniara|Act2|CampfireSolo0,4,66,67,,,,,,1,,0,None,Vega,,真正的问题在于，你根本不知道这种东西能不能被控制。,"The real problem is that you do not even know if such a thing can be controlled."
Aniara|Act2|CampfireSolo0,4,67,70|71,,,,,,0,,0,None,Vega,,谁又能说你的尝试不会造成更大的伤害？,"Who is to say you will not cause even more harm by trying?"
Aniara|Act2|CampfireSolo0,4,68,69,,,,,,2,,0,None,Lyra,,像这样邪恶的力量，绝对不能交到你手上。,"You absolutely cannot be trusted with a force as evil as this one."
Aniara|Act2|CampfireSolo0,4,69,66|70,,,,,,0,,0,None,Lyra,,我绝不会坐视不管。,"I simply will not let this stand."
Aniara|Act2|CampfireSolo0,4,7,8|28|32|35|41|43|49,,,,,,0,,0,None,Aniara,,一点都看不出力量的分量，也不懂它带来的敬畏。,"No eye for power or the respect it commands."
Aniara|Act2|CampfireSolo0,4,70,93|107|108,,,,,,0,,0,None,Aniara,,你说什么做什么都拦不住我，抱歉。我已经下定决心了。,"Nothing you can say or do will stop me, I'm sorry. I have made up my mind."
Aniara|Act2|CampfireSolo0,4,71,72|125|137,,,,,-3,1,,0,None,Aniara,,我……好吧，我承认我有点太乐观了。,"I... Look, I admit I am being a little optimistic."
Aniara|Act2|CampfireSolo0,4,72,73|133|135|138|140,,,,,,0,,0,None,Aniara,,可你们看不出来我是在做正确的事吗？,"But don't you see I'm trying to do the right thing?"
Aniara|Act2|CampfireSolo0,4,73,74|126|127,,,,,,0,,0,None,Aniara,,谁又能说杀掉那个大恶人之后，这股力量就会消失？,"Who's to say this power will just go away once you kill the big bad guy?"
Aniara|Act2|CampfireSolo0,4,74,75|130,,,,,,0,,0,None,Aniara,,我想把星尘控制住。,"I want to keep this Stardust under control."
Aniara|Act2|CampfireSolo0,4,75,76,,,,,,0,,0,None,Aniara,,我想……这话没错。,"I suppose... That is true."
Aniara|Act2|CampfireSolo0,4,76,77,,,,,,0,,0,None,Aniara,,要是我控制不了它，对我自己也是坏事。我可能会被困在它的咒术之下。,"It would be bad for me as well if I couldn't control it. I could be trapped under its spell."
Aniara|Act2|CampfireSolo0,4,77,78|134|136|139|141,,,,,,0,,0,None,Aniara,,而且，要是星尘会用血魔法，对所有人恐怕都不是好事。,"Also, it probably would be bad for everyone if the Stardust could use blood magic."
Aniara|Act2|CampfireSolo0,4,78,79|131|132,,,,,,0,,0,None,Aniara,,我只是……想变得更强。我想要被尊重。,"I just... Wanted to be more powerful. I want respect."
Aniara|Act2|CampfireSolo0,4,79,80|83,,,,,,0,,0,None,Aniara,,对……你说得对。也许我太沉迷于掌控这样一股强大力量的前景了。,"Yes... You're right. Maybe I got too caught up in the prospect of controlling such a powerful force."
Aniara|Act2|CampfireSolo0,4,8,9|29|36|39|44|50,,,,,,0,,0,None,Aniara,,我会正确地使用它！,"I shall wield it properly!"
Aniara|Act2|CampfireSolo0,4,80,81,,,,,,0,,0,None,Aniara,,……行吧。既然我得不到，那谁也别想得到。,"...Fine. If I can't have it, no one can."
Aniara|Act2|CampfireSolo0,4,81,87|88,,,,,,0,,0,AniaraNeutral,Aniara,,去坠毁点吧……把它毁掉。,"Let's head to the crash site... And destroy it."
Aniara|Act2|CampfireSolo0,4,83,84,,,,,-5,1,,0,None,Aniara,,……也许我根本就不该拥有这股力量。也许这血魔法正在侵蚀我。,"...Maybe I shouldn't have this power at all. Maybe this blood magic is taking its toll on me."
Aniara|Act2|CampfireSolo0,4,84,85,,,,,,0,,0,None,Aniara,,这趟旅程中我遇到了一些人，他们让我明白真正的力量源自内心。,"I've met some people on this excursion that have shown me true power can come from within."
Aniara|Act2|CampfireSolo0,4,85,86,,,,,,0,,0,None,Aniara,,也许我一直使用的这种神圣魔法，不值得付出长远的代价……,"Maybe this divine magic I have been wielding is not worth its long-term cost..."
Aniara|Act2|CampfireSolo0,4,86,87|88,,,,,,0,,0,AniaraChanges,Aniara,,……好吧。去高天穹，把这件事彻底了结。,"...Alright. Let's head to the Firmament and deal with this once and for all."
Aniara|Act2|CampfireSolo0,4,87,88,,,,,,2,,0,None,Lyra,,让我们摧毁这个邪教，为帝国复仇。,"Let us destroy this cult and avenge the Empire."
Aniara|Act2|CampfireSolo0,4,88,89|90|91|92,,,,,,1,,0,None,Vega,,的确……也许我还能顺便找到我的解药。,"Indeed... And perhaps I could find my cure as well."
Aniara|Act2|CampfireSolo0,4,89,,,,,,,0,,0,None,Sol,,圣战仍在继续。,"THE CRUSADE CONTINUES."
Aniara|Act2|CampfireSolo0,4,9,10|30|33|37|40|42|45|51,,,,,,0,,0,None,Aniara,,我已经掌控了一位神的力量——再多一个又何妨？,"I have command over one god's power- what's another?"
Aniara|Act2|CampfireSolo0,4,90,,,,,,,0,,0,None,Azha,,去揍扁那帮邪教徒！,"Let's kick some cultist ass!"
Aniara|Act2|CampfireSolo0,4,91,,,,,,,0,,0,None,Draco,,那行吧，咱们走。,"Alrighty then, let's get going."
Aniara|Act2|CampfireSolo0,4,92,,,,,,,0,,0,None,Cetus,,行吧，这聊得挺带劲，不过星尘这破事我是听够了。走吧。,"Well, this was quite the chat, but I think I've had about enough of this Stardust. Let's go."
Aniara|Act2|CampfireSolo0,4,93,94|114|117|120|121,,,,,,0,,0,None,Aniara,,要是它不知怎么从我指缝里溜走，那就有的受了。,"If it somehow slips through my fingers, there will be hell to pay."
Aniara|Act2|CampfireSolo0,4,94,95|109|111,,,,,,0,,0,None,Aniara,,我跑这么远可不是白来的。,"I didn't come all this way for nothing."
Aniara|Act2|CampfireSolo0,4,95,96|115|118|123,,,,,,0,,0,None,Aniara,,我活到现在，可不是为了被人这样轻慢的。,"I have lived my life up until this point to not be disrespected so."
Aniara|Act2|CampfireSolo0,4,96,97|113|112,,,,,,0,,0,None,Aniara,,……不管怎样，我们还是要去高天穹的，对吧？,"...Regardless, we are still headed to the Firmament, no?"
Aniara|Act2|CampfireSolo0,4,97,98,,,,,,0,,0,None,Aniara,,我不管你有什么事。我走的时候会带走一股新的力量。,"I don't care what your business is. I will be walking away with a new power."
Aniara|Act2|CampfireSolo0,4,98,99|101,,,,,,0,,0,AniaraGetsWorse,Aniara,,……不管你乐不乐意。,"...Whether you like it or not."
Aniara|Act2|CampfireSolo0,4,99,100,,,,,,2,,0,None,Lyra,,若真是如此，那我们最好再也别见了。,"If so, then it might be best if we never see each other again."
Aniara|Act2|CampfireVega,4,1,,,,,,,0,,0,None,Militia,,GOTO=Aniara|Act2|CampfireSolo0,GOTO=Aniara|Act2|CampfireSolo0
Aniara|Act3|Act3Finale1End,2,1,,,,,,,0,,0,None,Aniara,,抱歉，这股力量已经不再属于你了。,"Sorry, this power no longer belongs to you."
Aniara|Act3|Act3Finale1Start,1,1,2,,,,Aniara|FinalBoss,,0,,0,None,Aniara,,所以这就是星尘的源头。,"So this is the source of the Stardust."
Aniara|Act3|Act3Finale1Start,1,10,17|16|15|14|11|13|12,,,,Aniara|FinalBoss,,0,,0,None,Aniara,,Silenzio！你的把戏我受够了。,"Silenzio! I've had enough of your tricks."
Aniara|Act3|Act3Finale1Start,1,11,17|13|12,,,,Aniara|FinalBoss,,3,,0,None,Cetus,,呃，我们就这么站着听这玩意儿叨叨？,"So uh, we just gonna stand here and listen to this thing?"
Aniara|Act3|Act3Finale1Start,1,12,17,,,,Aniara|FinalBoss,,1,,0,None,Sol,,圣战即将落幕。让我们做个了结。,"THE CRUSADE DRAWS TO A CLOSE. LET US FINISH IT."
Aniara|Act3|Act3Finale1Start,1,13,17|12,,,,Aniara|FinalBoss,,2,,0,None,Azha,,还等什么鬼？上去揍扁这玩意儿！,"What the hell are we waiting for? Let's kick this thing's ass!"
Aniara|Act3|Act3Finale1Start,1,14,17|12|13|11,,,,Aniara|FinalBoss,,4,,0,None,Lyra,,星辰……我的星辰……,"The Star... My Star..."
Aniara|Act3|Act3Finale1Start,1,15,17|12|13|11|14,,,,Aniara|FinalBoss,,6,,0,None,Draco,,<Cat>阿斯特看起来<i>确实</i>有点撑不住了，是吧？,"<Cat>Aster <i>is</i> looking a little worse for wear, isn't here?"
Aniara|Act3|Act3Finale1Start,1,16,17|15|14|11|13|12,,,,Aniara|FinalBoss,,5,,0,None,Vega,,这就是……星尘的源头？真有意思。,"This is... The source of the Stardust? Fascinating."
Aniara|Act3|Act3Finale1Start,1,17,18,,,,Aniara|FinalBoss,,0,,0,None,Aniara,,别废话了——得动手杀了。,"No more talking- we must kill."
Aniara|Act3|Act3Finale1Start,1,18,,,,,Aniara|FinalBoss,,0,,0,None,Aniara,,<size=120%>见证我吧！</size>,"<size=120%>Witness me!</size>"
Aniara|Act3|Act3Finale1Start,1,19,20,,,,Aniara|FinalBoss,,0,,0,None,FinalBoss,,为什么——<size=125%>你为什么要这么问？</size> <size=75%>她想杀我们吗？</size> <i>杀？</i>,"Why- <size=125%>Why are you asking that?</size> <size=75%>Does she want to kill us?</size> <i>Kill?</i>"
Aniara|Act3|Act3Finale1Start,1,2,3,,,,Aniara|FinalBoss,,0,,0,None,FinalBoss,,<size=125%>一个女巫？</size> <i>追逐力量的人——</i> <size=75%>她要杀我们吗？</size>,"<size=125%>A witch?</size> <i>Power seeker-</i> <size=75%> Is she going to kill us?</size>"
Aniara|Act3|Act3Finale1Start,1,20,4|5,,,,Aniara|FinalBoss,,0,,0,None,FinalBoss,,<i>改主意了？</i> <size=75%>我以为你根本不在乎——</size> 你到底在乎过别人的安危吗？,"<i>Have a change of heart?</i> <size=75%>I thought you didn't care-</size> Do you ever care about the safety of others?"
Aniara|Act3|Act3Finale1Start,1,21,16|15|14|11|13|12|17,,,,Aniara|FinalBoss,,0,,0,None,Aniara,,你又能了解我什么？我心中的那团火，只有我自己看得见。,"What do you know about me, anyways? Only I can see the fire that burns inside me."
Aniara|Act3|Act3Finale1Start,1,22,21,,,,Aniara|FinalBoss,,0,,0,None,Aniara,,就说我想通了吧……既然我得不到你，那谁也别想得到。,"Let's just say I realized... If I can't have you, no one can."
Aniara|Act3|Act3Finale1Start,1,23,24,,,,Aniara|FinalBoss,,0,,0,None,FinalBoss,,<i>力量——</i> <size=125%>力量——</size> <size=50%>力量。</size> 你要错失——<size=75%>力量。</size>,"<i>The power-</i> <size=125%>The power-</size> <size=50%>THE POWER.</size> You are losing out on- <size=75%>The power.</size>"
Aniara|Act3|Act3Finale1Start,1,24,21,,,,Aniara|FinalBoss,,0,,0,None,Aniara,,啧，等我把你砸成一百万块，再看看你有多强。,"Tsk, we'll see how powerful you are after I shatter you into a million pieces."
Aniara|Act3|Act3Finale1Start,1,3,19|6,,,,Aniara|FinalBoss,,0,,0,None,Aniara,,Uffa，你可跟我想的不一样。是坠落的时候受伤了？,"Uffa, this is not what I expected you to be. Were you injured in the fall?"
Aniara|Act3|Act3Finale1Start,1,4,23,6001,,,Aniara|FinalBoss,,0,,0,None,Aniara,,关你什么事？,"What's it to you?"
Aniara|Act3|Act3Finale1Start,1,5,22,6002,,,Aniara|FinalBoss,,0,,0,None,Aniara,,不不，别走到那一步，amore mio。,"No no, let's not go that far, amore mio."
Aniara|Act3|Act3Finale1Start,1,6,7,6003,,,Aniara|FinalBoss,,1,,0,None,Aniara,,这样事情就简单了。交出星尘的控制权。<i>现在。</i>,"This should make things easy. Relinquish control over the Stardust. <i>Now.</i>"
Aniara|Act3|Act3Finale1Start,1,7,8,,,,Aniara|FinalBoss,,0,,0,None,FinalBoss,,<i>什么？</i> 我做不到。<size=75%>这有可能吗？</size> <size=50>它又不是我的！</size>,"<i>What?</i> I can't do that. <size=75%>Is that even possible?</size> <size=50>It's not mine!</size>"
Aniara|Act3|Act3Finale1Start,1,8,9,,,,Aniara|FinalBoss,,0,,0,None,Aniara,,我不接受拒绝。要么做，要么死。,"I will not take no for an answer. Do it or die."
Aniara|Act3|Act3Finale1Start,1,9,10,,,,Aniara|FinalBoss,,0,,0,None,FinalBoss,,<size=125%>你杀不了我</size> <size=75%>她要杀我们？</size> 求你了——<i>求你别杀我</i>,"<size=125%>You cannot kill me</size> <size=75%>She's gonna kill us?</size> Please- <i>Please don't kill me</i>"
Azha|Act1|CampfireAniara,4,1,2,,,,Aniara,,0,,0,None,Azha,,那帮混蛋，全抢走了！整个国家都成了废墟。,"Those bastards, they took it all! The whole country's in ruins."
Azha|Act1|CampfireAniara,4,10,11,,,,Aniara,,0,,0,None,Aniara,,星尘的源头。,The source of the Stardust.
Azha|Act1|CampfireAniara,4,11,12,,,,Aniara,,0,,0,None,Azha,,哦……为什么？,Oh... Why?
Azha|Act1|CampfireAniara,4,12,13,,,,Aniara,,0,,0,None,Aniara,,你感受不到它的力量吗？看不到它的蔓延吗？,Can't you feel its power? See its reach?
Azha|Act1|CampfireAniara,4,13,14,,,,Aniara,,0,,0,None,Aniara,,它覆盖了整个德里瓦斯托，可星辰根本没落在这儿。,It's covered the whole of Drivasto and the star didn't even fall here.
Azha|Act1|CampfireAniara,4,14,15,,,,Aniara,,0,,0,None,Azha,,哦，说得对。那看来我们的目标是一样的。,"Oh, good point. I guess this means we have the same goal then."
Azha|Act1|CampfireAniara,4,15,16,,,,Aniara,,0,,0,None,Aniara,,嗯，差不多吧。我也想确保这种事不会再发生。,"Mm, more or less. I also want to make sure this never happens again."
Azha|Act1|CampfireAniara,4,16,17,,,,Aniara,,0,,0,None,Aniara,,我们不能让这股力量落到……错的人手里。,We can't let this power fall into the... Wrong hands.
Azha|Act1|CampfireAniara,4,17,18,,,,Aniara,,0,,0,None,Azha,,哇，我真没法形容知道你的目标是这个我有多高兴。<Conviction+1>,"Wow, I can't tell you how happy I am that's your goal.<Conviction+1>"
Azha|Act1|CampfireAniara,4,18,19,,,,Aniara,,0,,0,None,Azha,,有那么一会儿，我还以为你脑子……嗯，有点不太正常。,"For a minute, I thought you were a little, well, not all there in the head."
Azha|Act1|CampfireAniara,4,19,20,,,,Aniara,,0,,0,None,Aniara,,你连一半都不知道呢……,You don't know the half of it...
Azha|Act1|CampfireAniara,4,2,3,,,,Aniara,,0,,0,None,Aniara,,没错，amore mio。让那火尽情烧吧。,"Yes, amore mio. Let the fire burn bright."
Azha|Act1|CampfireAniara,4,20,21,,,,Aniara,,0,,0,None,Azha,,随便吧，你想杀谁就杀谁。反正只有好处。,"Regardless, kill anyone you want. It can only help."
Azha|Act1|CampfireAniara,4,21,22,,,,Aniara,,0,,0,None,Aniara,,哦嚯，谢了，不过我不需要你的祝福。,"Oho, I appreciate it, but I don't need your blessing."
